date,year,month,day_of_week,hour,is_weekend,season,weather,temperature_c,humidity,windspeed_kmh,air_quality_index,holiday,working_day,fuel_price,traffic_index,app_active_users,promotion_active,city_zone,near_metro_station,special_event,bike_station_capacity,bike_demand
24-05-2024,2024,5,4,9,0,Spring,Clear,28.3,51,13.7,126,0,1,102.73,57.5,39092,0,Tourist Area,1,0,159,966
17-04-2025,2025,4,3,18,0,Spring,Clear,25,40,16.6,134,0,1,112.97,66.4,17708,0,Business District,0,0,405,905
14-08-2023,2023,8,0,8,0,Summer,Cloudy,37.1,84,20.4,121,0,1,108.89,24.6,25452,0,Residential,0,1,420,430
18-12-2024,2024,12,2,8,0,Winter,Clear,10.3,34,15.3,124,0,1,105.24,56.7,11803,0,Business District,0,0,298,718
17-04-2025,2025,4,3,22,0,Spring,Clear,38.4,55,19,146,0,1,94.53,62,43139,0,Tourist Area,1,0,136,616
01-02-2025,2025,2,5,15,1,Winter,Clear,16.9,38,16.6,94,0,0,92.19,47.5,16469,0,Commercial,1,0,137,395
22-02-2024,2024,2,3,16,0,Winter,Clear,18,79,14.2,63,0,1,99.34,67.7,19622,1,University Area,0,0,342,728
05-04-2024,2024,4,4,8,0,Spring,Cloudy,27.7,30,17.4,148,0,1,109.86,44.3,37685,0,Commercial,0,0,491,757
31-08-2025,2025,8,6,6,1,Summer,Cloudy,43.9,65,15,141,0,0,100.97,80.5,10376,1,Business District,0,0,439,255
20-08-2024,2024,8,1,12,0,Summer,Light Rain,40.6,72,11.3,145,0,1,117.08,65.5,42713,1,University Area,1,0,309,496
01-04-2023,2023,4,5,7,1,Spring,Clear,27.6,70,6.8,95,0,0,103.31,70.9,46981,0,Business District,0,0,391,781
02-04-2025,2025,4,2,12,0,Spring,Clear,19.2,43,8.3,107,0,1,99.4,60.1,6637,0,Residential,1,0,89,618
14-09-2024,2024,9,5,13,1,Monsoon,Mist,27.4,76,12.7,140,0,0,103.27,53,44864,0,Residential,1,0,63,346
14-06-2023,2023,6,2,5,0,Summer,Mist,39.3,76,5,139,0,1,101.53,44.4,34375,0,Residential,1,0,60,258
13-05-2024,2024,5,0,21,0,Spring,Clear,36.2,39,9,133,0,1,95.53,97.9,33258,0,Business District,0,0,300,724
01-08-2023,2023,8,1,22,0,Summer,Clear,38.5,61,16.9,175,0,1,91.28,76.7,30379,0,Commercial,1,0,128,449
21-03-2023,2023,3,1,17,0,Spring,Clear,24.5,47,21.6,163,0,1,97.35,51.1,6950,0,Commercial,0,0,139,643
15-06-2025,2025,6,6,5,1,Summer,Clear,38.3,52,21.4,177,0,0,107.31,45.5,30414,0,Business District,0,0,58,288
13-06-2023,2023,6,1,12,0,Summer,Clear,35.9,67,14.6,146,0,1,94.21,35.7,38585,0,Residential,1,0,227,454
28-01-2023,2023,1,5,18,1,Winter,Light Rain,15.2,77,29.6,93,0,0,104.95,42.9,19926,0,Residential,1,0,395,297
14-08-2024,2024,8,2,13,0,Summer,Clear,34.7,31,10.4,120,0,1,104.02,38.5,24347,0,Residential,1,0,164,502
01-07-2024,2024,7,0,18,0,Summer,Heavy Rain,36.7,84,17.6,190,0,1,93.56,51.1,44591,0,Business District,0,0,398,242
22-05-2023,2023,5,0,20,0,Spring,Cloudy,25.2,83,6.7,127,0,1,98.44,47.9,28835,0,Tourist Area,0,0,436,709
20-08-2024,2024,8,1,12,0,Summer,Mist,34.4,60,8.4,185,0,1,98.74,54.1,23144,0,Residential,0,0,379,341
08-04-2024,2024,4,0,16,0,Spring,Clear,31.8,83,10.8,121,0,1,114.11,64.1,14070,0,Business District,0,0,216,746
27-06-2025,2025,6,4,9,0,Summer,Heavy Rain,39.5,90,14,145,0,1,100.94,61.9,29212,1,Commercial,1,0,323,343
23-12-2025,2025,12,1,14,0,Winter,Cloudy,14.4,69,20.3,122,0,1,99.57,28.1,40987,0,University Area,0,0,237,499
06-12-2024,2024,12,4,16,0,Winter,Clear,19.4,81,7.1,177,0,1,111.99,49.2,20001,0,Tourist Area,1,0,112,739
18-04-2025,2025,4,4,10,0,Spring,Clear,25,36,20.1,30,0,1,95.39,52.2,20486,0,University Area,1,0,384,864
13-01-2025,2025,1,0,16,0,Winter,Clear,22.8,53,6.1,120,0,1,92.64,45,41711,0,Residential,0,1,348,648
07-06-2025,2025,6,5,22,1,Summer,Clear,41.1,68,14.6,192,0,0,105.31,55.7,9352,0,Business District,1,0,235,318
13-09-2023,2023,9,2,20,0,Monsoon,Clear,28.9,33,6.8,154,0,1,109.67,64.7,39967,0,University Area,1,0,180,791
21-11-2023,2023,11,1,12,0,Autumn,Mist,16.9,82,19.1,71,0,1,96.78,62.4,39178,1,Residential,1,0,118,486
27-08-2024,2024,8,1,8,0,Summer,Light Rain,36.7,76,28.9,122,0,1,100.72,60.1,27564,0,Residential,0,0,97,245
24-03-2023,2023,3,4,16,0,Spring,Clear,25.2,32,5.8,157,0,1,120.93,11.1,47947,1,Residential,0,0,162,814
07-12-2024,2024,12,5,13,1,Winter,Cloudy,18.4,37,11.7,82,0,0,101.23,35.3,39656,1,Commercial,1,0,417,617
19-07-2023,2023,7,2,15,0,Summer,Clear,38.8,47,16.7,124,0,1,103.1,38.6,49452,0,Residential,1,0,288,520
11-04-2023,2023,4,1,9,0,Spring,Cloudy,32,34,20.5,121,0,1,111.02,35.9,47999,1,Residential,1,0,221,841
01-03-2025,2025,3,5,5,1,Spring,Clear,35.8,32,15.5,126,0,0,105.31,41.9,45160,0,Residential,1,0,366,545
25-08-2023,2023,8,4,5,0,Summer,Mist,40.4,72,7.6,117,0,1,96.88,48,37925,0,Commercial,1,0,165,322
06-04-2023,2023,4,3,21,0,Spring,Cloudy,28.6,62,6.1,129,0,1,105.47,46.8,11592,0,Residential,0,0,167,443
11-03-2024,2024,3,0,16,0,Spring,Clear,28.2,84,21.6,121,0,1,89.76,62,48567,0,Residential,1,0,119,691
02-02-2023,2023,2,3,7,0,Winter,Heavy Rain,22.4,89,21.4,74,0,1,81.37,50.3,19377,1,Residential,0,0,197,213
22-04-2024,2024,4,0,10,0,Spring,Clear,33.4,36,18.2,112,0,1,104.06,72,40821,0,Residential,1,0,366,893
13-05-2023,2023,5,5,8,1,Spring,Clear,29.6,61,14.1,78,0,0,111.4,74.4,49891,0,Residential,0,0,113,733
16-09-2024,2024,9,0,17,0,Monsoon,Cloudy,34.2,39,14.3,98,0,1,115.65,77.3,12756,0,Residential,1,0,327,554
14-07-2024,2024,7,6,13,1,Summer,Cloudy,36.6,54,9.6,95,0,0,84.6,52.4,14222,0,Tourist Area,1,0,161,321
07-12-2025,2025,12,6,6,1,Winter,Clear,25.4,77,13,111,0,0,103.36,79.8,47602,0,Residential,1,0,83,604
28-10-2023,2023,10,5,10,1,Autumn,Heavy Rain,22.2,95,15,130,0,0,112.28,57,39507,0,University Area,0,0,444,327
17-02-2023,2023,2,4,22,0,Winter,Clear,15.4,60,8.6,173,0,1,105.61,76.4,49854,0,University Area,1,0,158,724
18-02-2025,2025,2,1,21,0,Winter,Clear,20.1,83,5.6,106,0,1,106.39,40.6,46552,0,Tourist Area,1,0,437,762
23-04-2024,2024,4,1,9,0,Spring,Clear,29.4,43,9.6,200,0,1,113.31,43.5,27980,1,University Area,0,0,105,778
29-04-2025,2025,4,1,19,0,Spring,Heavy Rain,33.3,84,13.5,163,0,1,124.1,73.7,49341,0,Commercial,1,0,173,643
13-05-2025,2025,5,1,18,0,Spring,Clear,19.3,83,17.4,115,0,1,96.81,55,29935,1,Residential,0,0,341,773
29-03-2024,2024,3,4,13,0,Spring,Mist,29.6,38,8.3,123,0,1,106.4,72.9,15003,1,Residential,1,1,130,749
27-12-2023,2023,12,2,5,0,Winter,Cloudy,23.4,68,18.9,96,0,1,98.41,71.4,21637,0,Commercial,1,0,446,637
05-04-2023,2023,4,2,10,0,Spring,Clear,21.1,76,5.6,175,0,1,119.98,38.9,42029,0,Residential,1,0,436,860
10-02-2024,2024,2,5,5,1,Winter,Light Rain,12.9,92,10.3,115,0,0,109.4,71.2,25460,0,Residential,1,0,391,182
06-04-2025,2025,4,6,10,1,Spring,Mist,36.5,65,5.5,119,1,0,100.54,47.7,23911,1,Residential,1,0,207,589
16-02-2024,2024,2,4,19,0,Winter,Heavy Rain,13.2,83,15.2,169,0,1,97.99,59.7,17039,0,Commercial,0,0,391,229
23-04-2023,2023,4,6,17,1,Spring,Clear,29.5,80,7.6,154,0,0,112.16,61.6,48295,0,Residential,1,1,136,872
09-01-2025,2025,1,3,18,0,Winter,Clear,20.8,67,20.7,166,0,1,105.32,64.3,42522,0,University Area,0,0,428,762
27-09-2025,2025,9,5,12,1,Monsoon,Light Rain,31,89,17.4,60,0,0,93.35,77.9,39191,0,University Area,0,0,352,183
13-03-2024,2024,3,2,20,0,Spring,Mist,25.7,42,7.5,159,0,1,104.96,69.7,13005,0,Residential,0,1,52,707
19-08-2023,2023,8,5,16,1,Summer,Clear,38,64,11.4,218,0,0,107.21,74,36608,0,Commercial,1,0,70,440
14-02-2025,2025,2,4,19,0,Winter,Clear,17.8,60,13.8,113,1,0,100.1,80.4,17065,0,Commercial,1,0,336,652
21-08-2024,2024,8,2,9,0,Summer,Mist,33.3,51,7.8,187,0,1,101.87,63,18691,1,University Area,1,0,179,606
13-04-2024,2024,4,5,14,1,Spring,Clear,21,45,19.3,137,0,0,99.53,45.4,38592,1,Residential,1,0,258,653
01-10-2025,2025,10,2,22,0,Autumn,Clear,27.8,77,19.1,86,0,1,102.33,33.7,9775,1,Commercial,1,0,463,592
24-11-2024,2024,11,6,7,1,Autumn,Clear,14,56,13.1,128,0,0,102.03,69.1,32333,0,Commercial,0,0,425,551
15-02-2024,2024,2,3,13,0,Winter,Clear,9.6,44,19.7,144,0,1,93.67,41.8,18270,0,University Area,1,0,358,576
07-05-2023,2023,5,6,10,1,Spring,Clear,27.6,30,12.9,63,0,0,107.98,41.5,41125,0,Business District,0,0,358,820
06-07-2024,2024,7,5,5,1,Summer,Heavy Rain,31.2,82,16.5,134,0,0,104.52,28.6,29245,0,Tourist Area,1,0,380,61
04-02-2025,2025,2,1,7,0,Winter,Clear,14.5,68,20.6,181,0,1,110.3,77.6,32631,0,Business District,1,0,486,900
29-08-2023,2023,8,1,6,0,Summer,Cloudy,38,62,21.9,89,0,1,100.43,88.5,23764,0,Commercial,1,0,447,545
09-11-2025,2025,11,6,8,1,Autumn,Light Rain,20.9,77,13.3,113,0,0,101.88,76.5,30352,1,Tourist Area,1,0,230,582
20-12-2023,2023,12,2,16,0,Winter,Mist,14.3,31,15.4,121,0,1,104.12,71,11743,0,University Area,0,0,118,506
19-09-2025,2025,9,4,5,0,Monsoon,Clear,27.4,54,13.7,119,1,0,95.01,76.8,46685,1,Business District,0,0,478,467
17-09-2025,2025,9,2,8,0,Monsoon,Clear,31.3,63,17.5,57,0,1,101.82,35.2,14980,1,University Area,0,0,82,526
22-05-2024,2024,5,2,19,0,Spring,Mist,20.6,38,18.9,169,0,1,100.72,53.4,44569,0,Commercial,1,0,495,809
16-04-2023,2023,4,6,14,1,Spring,Clear,26.5,82,13.6,132,0,0,103.58,53.8,19809,0,Residential,1,0,471,628
15-04-2023,2023,4,5,5,1,Spring,Clear,30.7,53,10.9,143,0,0,116.24,56.1,12307,0,Commercial,0,0,53,462
16-11-2025,2025,11,6,8,1,Autumn,Cloudy,23.4,73,12,131,0,0,112.02,51,29214,1,Residential,1,0,214,605
01-04-2023,2023,4,5,13,1,Spring,Clear,32.1,82,10.4,118,1,0,102.9,55.2,18393,0,Commercial,1,0,354,605
31-08-2025,2025,8,6,16,1,Summer,Clear,38.1,61,7.7,108,0,0,97.85,67.5,40752,0,Tourist Area,1,0,377,580
01-02-2024,2024,2,3,9,0,Winter,Clear,12,51,7.4,129,0,1,104.32,75.4,44349,0,Residential,1,0,300,820
29-06-2024,2024,6,5,11,1,Summer,Mist,31.3,59,10,137,0,0,109.24,60.5,31272,0,Tourist Area,1,0,378,505
07-05-2025,2025,5,2,18,0,Spring,Clear,26,52,21.8,146,1,0,99.88,46.4,13904,0,Business District,1,0,55,701
15-11-2023,2023,11,2,14,0,Autumn,Mist,20,44,15.7,142,0,1,95.91,59.3,16300,0,Residential,1,0,176,477
04-03-2025,2025,3,1,15,0,Spring,Clear,28.2,65,10,90,1,0,113.59,64.7,14527,0,Residential,1,0,94,611
25-01-2023,2023,1,2,16,0,Winter,Mist,18,54,12,145,0,1,121.03,56.1,34129,1,University Area,0,0,352,686
10-05-2024,2024,5,4,14,0,Spring,Clear,32.8,46,18.3,148,0,1,101.35,64.6,41937,0,Commercial,1,0,311,817
21-10-2025,2025,10,1,18,0,Autumn,Mist,22.8,43,14.9,99,0,1,111.37,49.7,17715,0,University Area,1,0,493,810
29-05-2023,2023,5,0,11,0,Spring,Clear,32.7,71,6.2,109,0,1,113.24,42.8,35080,1,Commercial,0,0,108,779
02-09-2024,2024,9,0,20,0,Monsoon,Heavy Rain,27.9,83,21.2,165,0,1,91.97,71.1,10490,0,University Area,0,0,177,120
21-05-2023,2023,5,6,12,1,Spring,Clear,21.8,64,18.7,117,0,0,99.5,50.4,24215,0,Residential,1,0,113,507
31-07-2023,2023,7,0,19,0,Summer,Clear,39.4,79,20.5,90,0,1,111.78,34.2,23130,0,Residential,0,0,139,426
30-12-2023,2023,12,5,14,1,Winter,Clear,18.3,55,20.1,146,0,0,96.96,69.7,23125,0,Business District,1,0,400,637
30-09-2024,2024,9,0,11,0,Monsoon,Clear,26.5,58,17.2,117,0,1,97.21,40.4,14344,0,Business District,0,1,244,491
25-07-2024,2024,7,3,20,0,Summer,Clear,37.3,41,6.3,159,0,1,106.27,48.6,44110,1,Commercial,1,0,194,752
16-09-2025,2025,9,1,9,0,Monsoon,Light Rain,28.7,84,29.4,116,0,1,108.17,71.7,32441,0,Business District,1,0,161,444
12-05-2025,2025,5,0,7,0,Spring,Clear,33.9,73,15.2,72,0,1,104.97,22.7,26078,0,Residential,0,0,276,623
11-11-2024,2024,11,0,20,0,Autumn,Clear,29.2,83,8.9,121,0,1,112.86,88.8,48595,0,Commercial,0,0,193,925
23-01-2024,2024,1,1,6,0,Winter,Clear,20.2,76,6.9,148,0,1,101.92,28.6,32449,0,Residential,1,0,102,537
24-09-2025,2025,9,2,19,0,Monsoon,Clear,29.7,51,8.7,134,0,1,98.24,100,9513,0,University Area,1,0,245,674
14-10-2024,2024,10,0,9,0,Autumn,Clear,30.6,57,10.5,123,0,1,100.24,81.3,21912,0,Residential,0,0,169,696
21-03-2023,2023,3,1,10,0,Spring,Mist,29.2,82,11.3,185,0,1,100.59,40.4,25284,1,University Area,0,0,105,597
20-01-2023,2023,1,4,13,0,Winter,Clear,18,64,12,146,0,1,100.62,83.6,31556,0,Business District,1,1,157,833
13-03-2023,2023,3,0,17,0,Spring,Cloudy,35.1,37,14.1,218,0,1,100.36,63.5,23139,0,Business District,0,0,286,662
05-07-2025,2025,7,5,19,1,Summer,Light Rain,40.6,89,21.7,30,0,0,98.3,67,45714,0,University Area,0,0,68,316
20-12-2024,2024,12,4,11,0,Winter,Cloudy,16.3,68,13.9,79,0,1,100.62,94.4,34792,1,Commercial,0,0,421,688
23-04-2024,2024,4,1,7,0,Spring,Clear,27.2,54,10.1,143,0,1,103.66,58,12989,1,University Area,1,0,88,876
22-01-2025,2025,1,2,10,0,Winter,Clear,15.4,32,11.1,62,0,1,100.23,59.1,33515,0,Commercial,0,0,57,722
22-03-2024,2024,3,4,16,0,Spring,Clear,37.9,65,16.9,128,0,1,107.93,25.4,18105,0,Business District,1,0,315,696
26-08-2023,2023,8,5,7,1,Summer,Light Rain,35.9,86,29.5,105,0,0,103.34,65.9,26732,0,Commercial,1,0,478,303
13-06-2023,2023,6,1,17,0,Summer,Clear,38.3,73,19.5,123,0,1,113.09,32.4,47705,0,Tourist Area,1,0,272,765
18-10-2023,2023,10,2,15,0,Autumn,Clear,18.8,71,14.7,126,0,1,107.51,81.1,6532,0,Business District,1,0,481,744
18-01-2025,2025,1,5,16,1,Winter,Clear,14.7,58,11.3,105,0,0,114.69,48.1,13794,0,Commercial,0,0,191,468
13-02-2023,2023,2,0,9,0,Winter,Mist,20.9,49,11.7,74,0,1,111.63,60.5,30365,0,Business District,1,0,68,827
08-06-2023,2023,6,3,9,0,Summer,Mist,33.9,54,14.8,143,0,1,109.43,71.9,13748,0,Business District,0,0,389,625
16-06-2025,2025,6,0,12,0,Summer,Light Rain,42.1,76,27.5,138,0,1,116.3,100,26249,0,Residential,1,0,90,329
17-07-2023,2023,7,0,10,0,Summer,Clear,40.3,30,7.5,124,0,1,109.17,63.2,26648,1,Residential,0,0,233,692
07-10-2025,2025,10,1,11,0,Autumn,Mist,23.8,58,13.9,132,0,1,94.06,81,29602,0,Commercial,1,0,278,681
13-10-2025,2025,10,0,21,0,Autumn,Mist,25.6,52,5.4,108,0,1,114.88,69.8,34851,0,Residential,0,0,369,558
28-10-2024,2024,10,0,7,0,Autumn,Mist,30.3,54,20,88,0,1,96.24,54.8,30585,1,Tourist Area,0,0,394,744
01-06-2025,2025,6,6,5,1,Summer,Light Rain,42.4,84,14.7,144,0,0,92.63,77.5,16923,0,University Area,1,0,113,50
24-03-2023,2023,3,4,15,0,Spring,Cloudy,23.6,60,10.3,135,0,1,119.86,51.4,42824,0,University Area,1,0,194,899
13-06-2024,2024,6,3,13,0,Summer,Mist,35.1,79,8.4,59,0,1,91.84,57.7,9346,1,Commercial,0,0,422,351
14-08-2024,2024,8,2,17,0,Summer,Light Rain,31.3,89,25.3,70,0,1,99.32,41.3,20602,0,University Area,1,0,389,414
22-04-2025,2025,4,1,15,0,Spring,Light Rain,34.8,90,14.9,151,0,1,98.91,62.8,36734,0,Residential,0,0,423,408
25-10-2023,2023,10,2,16,0,Autumn,Cloudy,25.7,46,8.6,74,0,1,114.35,82.9,32480,0,Commercial,1,0,310,905
25-10-2023,2023,10,2,17,0,Autumn,Light Rain,24.3,75,13.2,165,0,1,96.96,44.9,25760,0,Tourist Area,0,0,292,481
29-07-2025,2025,7,1,12,0,Summer,Clear,32.8,65,10.7,112,0,1,106.55,62.8,44344,1,Commercial,1,0,350,785
04-12-2025,2025,12,3,5,0,Winter,Light Rain,17.5,87,20.5,112,0,1,112.96,57.5,17795,0,University Area,1,0,358,365
14-05-2025,2025,5,2,9,0,Spring,Clear,29.8,73,12.5,149,0,1,101.13,87.6,32048,0,University Area,0,0,249,898
15-07-2023,2023,7,5,19,1,Summer,Clear,38.2,36,15.7,144,0,0,101.51,42.5,36386,0,University Area,1,0,53,470
27-02-2023,2023,2,0,16,0,Winter,Light Rain,8.2,86,29.9,133,0,1,95.88,74.9,32343,0,Residential,1,0,226,275
02-05-2025,2025,5,4,19,0,Spring,Light Rain,27.5,76,15,87,0,1,116.53,34.4,10795,1,Business District,0,0,450,702
15-02-2024,2024,2,3,19,0,Winter,Mist,17.3,61,11.9,139,0,1,92.79,68.6,26484,1,Commercial,0,0,426,636
07-12-2024,2024,12,5,6,1,Winter,Light Rain,21.6,90,18,156,0,0,104.37,77,21971,0,University Area,1,0,185,276
24-09-2024,2024,9,1,5,0,Monsoon,Clear,32.9,81,21.2,171,0,1,93.44,66.3,11365,1,Commercial,1,0,388,325
05-07-2024,2024,7,4,6,0,Summer,Clear,34.6,33,8.7,54,0,1,96.53,50.5,43194,0,Residential,1,0,250,516
20-10-2024,2024,10,6,19,1,Autumn,Clear,21.4,66,16.8,130,0,0,109.22,65.2,39360,0,Residential,1,0,364,733
30-08-2023,2023,8,2,18,0,Summer,Mist,42.4,52,17.1,75,0,1,107.57,67.9,27882,0,Commercial,1,0,383,557
01-12-2024,2024,12,6,20,1,Winter,Clear,18.3,67,21.7,194,0,0,103.98,79.7,25436,0,Residential,0,0,345,495
21-12-2024,2024,12,5,14,1,Winter,Cloudy,15.4,43,11.6,124,0,0,107.44,67,11834,0,University Area,1,0,304,598
27-03-2023,2023,3,0,16,0,Spring,Light Rain,30.3,71,29.4,113,0,1,104.33,54,8269,0,Business District,1,0,90,466
23-06-2025,2025,6,0,10,0,Summer,Clear,31.3,61,17.4,130,0,1,106.14,74.6,48999,0,Commercial,1,0,343,769
25-02-2025,2025,2,1,6,0,Winter,Mist,17.2,32,7,179,0,1,106.83,47.1,48437,0,Tourist Area,0,0,166,550
17-01-2023,2023,1,1,11,0,Winter,Clear,24.9,78,12.3,123,0,1,112.17,40.6,20671,1,Business District,0,0,362,779
14-08-2024,2024,8,2,8,0,Summer,Mist,32.3,54,11.6,123,0,1,107.77,53.4,22655,0,Business District,1,0,398,628
13-03-2023,2023,3,0,7,0,Spring,Clear,18.6,74,8,156,0,1,98.89,64.3,34766,0,University Area,0,0,68,761
08-02-2023,2023,2,2,12,0,Winter,Mist,16,55,20.8,104,0,1,99.83,38.5,28703,0,Residential,1,0,311,446
21-06-2025,2025,6,5,16,1,Summer,Clear,37.3,83,5.4,30,0,0,105.28,65,12445,1,Tourist Area,0,0,204,487
19-03-2023,2023,3,6,11,1,Spring,Clear,28.5,39,15.5,122,0,0,104.51,48.7,46328,0,Residential,1,0,321,681
18-03-2023,2023,3,5,13,1,Spring,Cloudy,32.1,36,12.1,115,0,0,104.93,74.7,43769,0,Residential,1,0,310,617
16-12-2023,2023,12,5,5,1,Winter,Cloudy,7,37,8.9,101,0,0,104.08,58.3,45853,0,Tourist Area,0,0,256,399
30-09-2024,2024,9,0,14,0,Monsoon,Light Rain,32.6,91,24.9,133,0,1,102.54,65.6,13381,0,Residential,1,0,409,145
01-10-2024,2024,10,1,18,0,Autumn,Clear,21.1,41,18.8,133,0,1,105.36,65.8,17041,1,University Area,1,0,253,822
17-10-2024,2024,10,3,15,0,Autumn,Clear,25.4,30,15.8,167,0,1,119.48,55.1,27972,1,Commercial,1,0,113,835
03-06-2024,2024,6,0,20,0,Summer,Clear,40,82,19.8,143,0,1,99.29,47,32448,0,Tourist Area,0,0,466,554
30-11-2024,2024,11,5,20,1,Autumn,Light Rain,22,76,13.2,154,0,0,99.5,77.2,40155,1,Commercial,1,0,96,469
24-03-2023,2023,3,4,10,0,Spring,Clear,23.6,84,11.5,88,0,1,103.89,63.1,23951,0,Tourist Area,0,0,324,839
08-11-2023,2023,11,2,17,0,Autumn,Cloudy,20.7,67,19.4,186,0,1,96.31,94.6,37752,0,Business District,1,0,356,845
08-12-2023,2023,12,4,6,0,Winter,Clear,14,59,16.4,98,0,1,108.76,33.3,12695,0,Commercial,1,0,146,505
21-03-2023,2023,3,1,11,0,Spring,Clear,25.4,77,10.1,48,0,1,100.44,45.8,21076,0,Residential,1,0,82,712
01-06-2025,2025,6,6,18,1,Summer,Cloudy,37.3,76,15.2,71,0,0,88.31,43.2,13769,0,Tourist Area,0,0,86,240
30-06-2023,2023,6,4,16,0,Summer,Light Rain,36,84,29.8,130,0,1,103.83,40.7,36041,1,Residential,0,0,340,293
03-03-2024,2024,3,6,9,1,Spring,Clear,25.9,58,15.7,83,0,0,105.78,23.2,18734,0,Commercial,0,1,388,710
04-04-2023,2023,4,1,13,0,Spring,Mist,37,48,18.8,169,0,1,100.61,20.2,40268,1,Residential,1,0,336,604
05-06-2024,2024,6,2,18,0,Summer,Cloudy,33,52,12.9,176,0,1,102.28,67.5,39445,0,Commercial,1,0,414,715
31-12-2024,2024,12,1,10,0,Winter,Clear,24.1,77,12.4,52,0,1,111.01,22.1,8557,0,Residential,1,0,455,707
08-06-2025,2025,6,6,22,1,Summer,Clear,36.7,54,17.6,122,0,0,103.86,73.6,37706,0,Residential,1,0,162,338
26-06-2023,2023,6,0,22,0,Summer,Cloudy,29.3,60,12.9,67,0,1,96.89,64.9,8748,0,Commercial,0,0,183,349
12-09-2024,2024,9,3,11,0,Monsoon,Clear,32,56,19,96,0,1,100.76,25.8,17041,1,Commercial,0,0,408,443
29-07-2023,2023,7,5,22,1,Summer,Cloudy,38.9,55,13.8,140,0,0,105.37,68.1,6510,0,University Area,0,0,144,164
27-07-2024,2024,7,5,21,1,Summer,Cloudy,39.2,74,5.1,122,0,0,87.15,54.8,27224,0,Business District,1,0,79,250
29-04-2025,2025,4,1,20,0,Spring,Clear,37.8,45,16.8,113,0,1,106.41,58.6,43426,1,University Area,0,0,146,899
17-05-2025,2025,5,5,11,1,Spring,Clear,22.1,76,8.5,139,0,0,120.25,46.3,44452,1,Residential,0,0,234,731
18-07-2023,2023,7,1,10,0,Summer,Cloudy,34.4,52,16.6,76,0,1,98.17,22.4,26684,0,Tourist Area,1,0,190,545
29-04-2024,2024,4,0,14,0,Spring,Clear,28.8,56,19.8,95,0,1,100.06,62.3,20373,1,Residential,1,0,140,760
10-07-2024,2024,7,2,20,0,Summer,Clear,34.9,45,15.9,154,0,1,109,58.7,20517,0,University Area,0,0,120,558
13-08-2023,2023,8,6,18,1,Summer,Cloudy,37.5,43,9.9,104,0,0,96.64,43.3,31271,0,Commercial,1,0,69,396
14-02-2025,2025,2,4,16,0,Winter,Mist,12.9,40,18.9,172,0,1,89.48,20.4,17672,0,Residential,0,0,182,334
11-06-2025,2025,6,2,13,0,Summer,Cloudy,40.6,70,14.5,149,0,1,104.08,63,49270,0,University Area,1,0,75,530
07-04-2025,2025,4,0,9,0,Spring,Mist,23,31,17.9,100,0,1,95.4,67.1,20101,0,Business District,0,0,432,652
28-03-2023,2023,3,1,6,0,Spring,Clear,30.6,63,10.4,101,0,1,104.33,64.1,28912,0,Commercial,0,0,393,654
05-11-2023,2023,11,6,6,1,Autumn,Clear,29.4,54,14.3,144,0,0,107.97,83.1,47244,0,Business District,1,0,375,731
12-03-2023,2023,3,6,12,1,Spring,Cloudy,21.7,75,5.8,101,0,0,110.56,63,29697,0,Tourist Area,0,0,390,578
23-04-2023,2023,4,6,12,1,Spring,Light Rain,30.2,92,16.2,135,0,0,102.11,64.9,33223,1,Commercial,1,0,156,390
28-06-2025,2025,6,5,6,1,Summer,Cloudy,37.6,45,11.8,183,0,0,112.49,93,31083,0,Commercial,0,0,108,273
28-11-2025,2025,11,4,18,0,Autumn,Clear,21.4,48,21,30,0,1,98.71,98.2,22455,0,University Area,1,0,219,797
21-03-2023,2023,3,1,6,0,Spring,Clear,22.4,71,21.1,59,0,1,110.26,51,11581,0,Commercial,1,0,281,579
12-05-2024,2024,5,6,12,1,Spring,Clear,38.3,56,15.4,147,1,0,97.18,86.5,10744,0,Commercial,1,0,261,582
16-05-2024,2024,5,3,19,0,Spring,Mist,34.6,63,7.6,100,0,1,100.92,41.9,38752,0,Tourist Area,0,0,280,755
19-12-2024,2024,12,3,11,0,Winter,Clear,28.4,78,6.9,127,0,1,100.54,39.5,26928,0,Commercial,0,0,149,564
27-04-2024,2024,4,5,15,1,Spring,Clear,35.9,77,7.2,86,0,0,92.56,79.1,45838,1,University Area,0,0,326,647
15-11-2024,2024,11,4,22,0,Autumn,Clear,28.8,69,14,58,0,1,111.33,68.3,34666,0,Residential,1,1,475,760
16-11-2024,2024,11,5,5,1,Autumn,Light Rain,26.6,80,25.3,199,0,0,93.24,36.5,37387,0,University Area,1,0,233,181
09-02-2025,2025,2,6,10,1,Winter,Mist,17,61,16.6,156,0,0,91,57.9,49896,0,Business District,1,0,271,562
10-11-2023,2023,11,4,10,0,Autumn,Light Rain,24.8,80,26,119,0,1,104.62,78.1,39479,1,Business District,0,1,168,717
10-09-2025,2025,9,2,6,0,Monsoon,Clear,34.5,81,15.3,155,0,1,101.24,52.9,9938,0,Commercial,0,0,412,261
27-07-2024,2024,7,5,19,1,Summer,Clear,33.6,70,15.8,117,0,0,95.1,52.9,39044,0,Commercial,0,0,108,393
25-03-2025,2025,3,1,13,0,Spring,Clear,25.1,71,11.9,139,0,1,98.28,39.5,10082,0,University Area,0,0,267,621
